Iso8601Time,3579.feed_161522.tvoc_ch0
2023-10-25T05:26:10.080000-04:00,73
2023-10-25T05:26:11.084000-04:00,75
2023-10-25T05:26:12.080000-04:00,79
2023-10-25T05:26:13.081000-04:00,72
2023-10-25T05:26:14.082000-04:00,65
2023-10-25T05:26:15.081000-04:00,87
2023-10-25T05:26:16.081000-04:00,68
2023-10-25T05:26:17.080000-04:00,67
2023-10-25T05:26:18.080000-04:00,77
2023-10-25T05:26:19.080000-04:00,75
2023-10-25T05:26:20.080000-04:00,74
2023-10-25T05:26:21.082000-04:00,78
2023-10-25T05:26:22.081000-04:00,79
2023-10-25T05:26:23.081000-04:00,67
2023-10-25T05:26:24.080000-04:00,67
2023-10-25T05:26:25.080000-04:00,61
2023-10-25T05:26:26.080000-04:00,52
2023-10-25T05:26:27.080000-04:00,58
2023-10-25T05:26:28.081000-04:00,59
2023-10-25T05:26:29.080000-04:00,64
2023-10-25T05:26:30.080000-04:00,72
2023-10-25T05:26:31.080000-04:00,58
2023-10-25T05:26:32.081000-04:00,69
2023-10-25T05:26:33.080000-04:00,58
2023-10-25T05:26:34.083000-04:00,55
2023-10-25T05:26:35.080000-04:00,58
2023-10-25T05:26:36.080000-04:00,42
2023-10-25T05:26:37.081000-04:00,76
2023-10-25T05:26:38.080000-04:00,49
2023-10-25T05:26:39.080000-04:00,63
2023-10-25T05:26:40.080000-04:00,68
2023-10-25T05:26:41.080000-04:00,62
2023-10-25T05:26:42.081000-04:00,56
2023-10-25T05:26:43.081000-04:00,66
2023-10-25T05:26:44.080000-04:00,59
2023-10-25T05:26:45.080000-04:00,48
2023-10-25T05:26:46.080000-04:00,50
2023-10-25T05:26:47.084000-04:00,49
2023-10-25T05:26:48.080000-04:00,40
2023-10-25T05:26:49.080000-04:00,52
2023-10-25T05:26:50.080000-04:00,50
2023-10-25T05:26:51.081000-04:00,56
2023-10-25T05:26:52.081000-04:00,41
2023-10-25T05:26:53.080000-04:00,55
2023-10-25T05:26:54.083000-04:00,53
2023-10-25T05:26:55.080000-04:00,48
2023-10-25T05:26:56.081000-04:00,50
2023-10-25T05:26:57.080000-04:00,27
2023-10-25T05:26:58.080000-04:00,50
2023-10-25T05:26:59.080000-04:00,46
2023-10-25T05:27:00.080000-04:00,53
2023-10-25T05:27:01.080000-04:00,57
2023-10-25T05:27:02.081000-04:00,43
2023-10-25T05:27:03.080000-04:00,58
2023-10-25T05:27:04.080000-04:00,43
2023-10-25T05:27:05.080000-04:00,46
2023-10-25T05:27:06.080000-04:00,43
2023-10-25T05:27:07.081000-04:00,55
2023-10-25T05:27:08.080000-04:00,32
2023-10-25T05:27:09.081000-04:00,48
2023-10-25T05:27:10.080000-04:00,37
2023-10-25T05:27:11.080000-04:00,42
2023-10-25T05:27:12.080000-04:00,38
2023-10-25T05:27:13.080000-04:00,44
2023-10-25T05:27:14.080000-04:00,43
2023-10-25T05:27:15.080000-04:00,45
2023-10-25T05:27:16.081000-04:00,42
2023-10-25T05:27:17.081000-04:00,44
2023-10-25T05:27:18.080000-04:00,49
2023-10-25T05:27:19.080000-04:00,45
2023-10-25T05:27:20.081000-04:00,37
2023-10-25T05:27:21.081000-04:00,48
2023-10-25T05:27:22.082000-04:00,42
2023-10-25T05:27:23.084000-04:00,29
2023-10-25T05:27:24.081000-04:00,28
2023-10-25T05:27:25.081000-04:00,43
2023-10-25T05:27:26.080000-04:00,39
2023-10-25T05:27:27.080000-04:00,53
2023-10-25T05:27:28.080000-04:00,23
2023-10-25T05:27:29.081000-04:00,43
2023-10-25T05:27:30.081000-04:00,31
2023-10-25T05:27:31.080000-04:00,41
2023-10-25T05:27:32.081000-04:00,45
2023-10-25T05:27:33.080000-04:00,64
2023-10-25T05:27:34.082000-04:00,33
2023-10-25T05:27:35.080000-04:00,44
2023-10-25T05:27:36.080000-04:00,37
2023-10-25T05:27:37.081000-04:00,31
2023-10-25T05:27:38.080000-04:00,35
2023-10-25T05:27:39.080000-04:00,43
2023-10-25T05:27:40.081000-04:00,43
2023-10-25T05:27:41.080000-04:00,34
2023-10-25T05:27:42.080000-04:00,37
2023-10-25T05:27:43.080000-04:00,35
2023-10-25T05:27:44.081000-04:00,49
2023-10-25T05:27:45.080000-04:00,39
2023-10-25T05:27:46.080000-04:00,36
2023-10-25T05:27:47.080000-04:00,39
2023-10-25T05:27:48.080000-04:00,49
2023-10-25T05:27:49.080000-04:00,25
2023-10-25T05:27:50.081000-04:00,28
2023-10-25T05:27:51.081000-04:00,46
2023-10-25T05:27:52.080000-04:00,35
2023-10-25T05:27:53.080000-04:00,40
2023-10-25T05:27:54.080000-04:00,31
2023-10-25T05:27:55.080000-04:00,32
2023-10-25T05:27:56.080000-04:00,41
2023-10-25T05:27:57.081000-04:00,23
2023-10-25T05:27:58.082000-04:00,31
2023-10-25T05:27:59.080000-04:00,30
2023-10-25T05:28:00.081000-04:00,26
2023-10-25T05:28:01.080000-04:00,32
2023-10-25T05:28:02.080000-04:00,34
2023-10-25T05:28:03.081000-04:00,34
2023-10-25T05:28:04.083000-04:00,35
2023-10-25T05:28:05.081000-04:00,41
2023-10-25T05:28:06.080000-04:00,41
2023-10-25T05:28:07.080000-04:00,47
2023-10-25T05:28:08.080000-04:00,32
2023-10-25T05:28:09.080000-04:00,29
2023-10-25T05:28:10.082000-04:00,40
2023-10-25T05:28:11.080000-04:00,40
2023-10-25T05:28:12.081000-04:00,42
2023-10-25T05:28:13.081000-04:00,28
2023-10-25T05:28:14.080000-04:00,46
2023-10-25T05:28:15.080000-04:00,28
2023-10-25T05:28:16.080000-04:00,30
2023-10-25T05:28:17.080000-04:00,33
2023-10-25T05:28:18.080000-04:00,34
2023-10-25T05:28:19.083000-04:00,37
2023-10-25T05:28:20.080000-04:00,37
2023-10-25T05:28:21.081000-04:00,30
2023-10-25T05:28:22.080000-04:00,53
2023-10-25T05:28:23.080000-04:00,32
2023-10-25T05:28:24.080000-04:00,36
2023-10-25T05:28:25.080000-04:00,31
2023-10-25T05:28:26.081000-04:00,45
2023-10-25T05:28:27.080000-04:00,29
2023-10-25T05:28:28.081000-04:00,33
2023-10-25T05:28:29.080000-04:00,32
2023-10-25T05:28:30.080000-04:00,44
2023-10-25T05:28:31.081000-04:00,47
2023-10-25T05:28:32.080000-04:00,44
2023-10-25T05:28:33.083000-04:00,43
2023-10-25T05:28:34.080000-04:00,40
2023-10-25T05:28:35.080000-04:00,38
2023-10-25T05:28:36.080000-04:00,39
2023-10-25T05:28:37.080000-04:00,47
2023-10-25T05:28:38.081000-04:00,41
2023-10-25T05:28:39.080000-04:00,39
2023-10-25T05:28:40.081000-04:00,43
2023-10-25T05:28:41.080000-04:00,44
2023-10-25T05:28:42.080000-04:00,41
2023-10-25T05:28:43.081000-04:00,35
2023-10-25T05:28:44.083000-04:00,50
2023-10-25T05:28:45.083000-04:00,35
2023-10-25T05:28:46.080000-04:00,48
2023-10-25T05:28:47.080000-04:00,28
2023-10-25T05:28:48.082000-04:00,37
2023-10-25T05:28:49.082000-04:00,42
2023-10-25T05:28:50.080000-04:00,33
2023-10-25T05:28:51.080000-04:00,41
2023-10-25T05:28:52.080000-04:00,43
2023-10-25T05:28:53.080000-04:00,31
2023-10-25T05:28:54.080000-04:00,38
2023-10-25T05:28:55.083000-04:00,21
2023-10-25T05:28:56.080000-04:00,42
2023-10-25T05:28:57.081000-04:00,32
2023-10-25T05:28:58.081000-04:00,38
2023-10-25T05:28:59.080000-04:00,38
2023-10-25T05:29:00.080000-04:00,45
2023-10-25T05:29:01.080000-04:00,34
2023-10-25T05:29:02.080000-04:00,35
2023-10-25T05:29:03.081000-04:00,33
2023-10-25T05:29:04.080000-04:00,36
2023-10-25T05:29:05.083000-04:00,36
2023-10-25T05:29:06.082000-04:00,34
2023-10-25T05:29:07.080000-04:00,48
2023-10-25T05:29:08.080000-04:00,43
2023-10-25T05:29:09.080000-04:00,40
2023-10-25T05:29:10.080000-04:00,37
2023-10-25T05:29:11.080000-04:00,39
2023-10-25T05:29:12.080000-04:00,28
2023-10-25T05:29:13.081000-04:00,40
2023-10-25T05:29:14.081000-04:00,40
2023-10-25T05:29:15.080000-04:00,41
2023-10-25T05:29:16.080000-04:00,34
2023-10-25T05:29:17.081000-04:00,32
2023-10-25T05:29:18.080000-04:00,37
2023-10-25T05:29:19.080000-04:00,42
2023-10-25T05:29:20.080000-04:00,30
2023-10-25T05:29:21.080000-04:00,36
2023-10-25T05:29:22.080000-04:00,48
2023-10-25T05:29:23.080000-04:00,33
2023-10-25T05:29:24.081000-04:00,38
2023-10-25T05:29:25.082000-04:00,32
2023-10-25T05:29:26.084000-04:00,40
2023-10-25T05:29:27.080000-04:00,30
2023-10-25T05:29:28.081000-04:00,36
2023-10-25T05:29:29.082000-04:00,29
2023-10-25T05:29:30.080000-04:00,40
2023-10-25T05:29:31.080000-04:00,40
2023-10-25T05:29:32.080000-04:00,41
2023-10-25T05:29:33.080000-04:00,34
2023-10-25T05:29:34.080000-04:00,44
2023-10-25T05:29:35.080000-04:00,37
2023-10-25T05:29:36.081000-04:00,48
2023-10-25T05:29:37.080000-04:00,34
2023-10-25T05:29:38.080000-04:00,35
2023-10-25T05:29:39.080000-04:00,43
2023-10-25T05:29:40.080000-04:00,37
2023-10-25T05:29:41.080000-04:00,46
2023-10-25T05:29:42.080000-04:00,39
2023-10-25T05:29:43.083000-04:00,39
2023-10-25T05:29:44.081000-04:00,34
2023-10-25T05:29:45.083000-04:00,45
2023-10-25T05:29:46.081000-04:00,38
2023-10-25T05:29:47.081000-04:00,40
2023-10-25T05:29:48.080000-04:00,29
2023-10-25T05:29:49.083000-04:00,32
2023-10-25T05:29:50.082000-04:00,41
2023-10-25T05:29:51.080000-04:00,49
2023-10-25T05:29:52.080000-04:00,52
2023-10-25T05:29:53.080000-04:00,41
2023-10-25T05:29:54.080000-04:00,34
2023-10-25T05:29:55.080000-04:00,47
2023-10-25T05:29:56.081000-04:00,44
2023-10-25T05:29:57.080000-04:00,38
2023-10-25T05:29:58.081000-04:00,39
2023-10-25T05:29:59.081000-04:00,37
2023-10-25T05:30:00.080000-04:00,40
2023-10-25T05:30:01.081000-04:00,41
2023-10-25T05:30:02.083000-04:00,42
2023-10-25T05:30:03.081000-04:00,40
2023-10-25T05:30:04.080000-04:00,52
2023-10-25T05:30:05.080000-04:00,37
2023-10-25T05:30:06.082000-04:00,41
2023-10-25T05:30:07.080000-04:00,35
2023-10-25T05:30:08.080000-04:00,28
2023-10-25T05:30:09.080000-04:00,39
2023-10-25T05:30:10.081000-04:00,27
2023-10-25T05:30:11.080000-04:00,35
2023-10-25T05:30:12.080000-04:00,39
2023-10-25T05:30:13.081000-04:00,33
2023-10-25T05:30:14.080000-04:00,34
2023-10-25T05:30:15.081000-04:00,31
2023-10-25T05:30:16.080000-04:00,29
2023-10-25T05:30:17.080000-04:00,49
2023-10-25T05:30:18.080000-04:00,35
2023-10-25T05:30:19.080000-04:00,31
2023-10-25T05:30:20.080000-04:00,32
2023-10-25T05:30:21.081000-04:00,33
2023-10-25T05:30:22.085000-04:00,38
2023-10-25T05:30:23.080000-04:00,36
2023-10-25T05:30:24.081000-04:00,36
2023-10-25T05:30:25.080000-04:00,25
2023-10-25T05:30:26.080000-04:00,38
2023-10-25T05:30:27.080000-04:00,23
2023-10-25T05:30:28.081000-04:00,28
2023-10-25T05:30:29.082000-04:00,35
2023-10-25T05:30:30.080000-04:00,41
2023-10-25T05:30:31.080000-04:00,30
2023-10-25T05:30:32.080000-04:00,34
2023-10-25T05:30:33.080000-04:00,35
2023-10-25T05:30:34.081000-04:00,40
2023-10-25T05:30:35.080000-04:00,36
2023-10-25T05:30:36.083000-04:00,29
2023-10-25T05:30:37.080000-04:00,32
2023-10-25T05:30:38.080000-04:00,27
2023-10-25T05:30:39.081000-04:00,28
2023-10-25T05:30:40.080000-04:00,22
2023-10-25T05:30:41.080000-04:00,26
2023-10-25T05:30:42.080000-04:00,35
2023-10-25T05:30:43.082000-04:00,27
2023-10-25T05:30:44.081000-04:00,29
2023-10-25T05:30:45.081000-04:00,33
2023-10-25T05:30:46.080000-04:00,32
2023-10-25T05:30:47.081000-04:00,33
2023-10-25T05:30:48.080000-04:00,33
2023-10-25T05:30:49.082000-04:00,34
2023-10-25T05:30:50.080000-04:00,32
2023-10-25T05:30:51.080000-04:00,30
2023-10-25T05:30:52.080000-04:00,28
2023-10-25T05:30:53.083000-04:00,29
2023-10-25T05:30:54.081000-04:00,39
2023-10-25T05:30:55.080000-04:00,29
2023-10-25T05:30:56.080000-04:00,23
2023-10-25T05:30:57.080000-04:00,35
2023-10-25T05:30:58.080000-04:00,26
2023-10-25T05:30:59.081000-04:00,33
2023-10-25T05:31:00.080000-04:00,27
2023-10-25T05:31:01.081000-04:00,29
2023-10-25T05:31:02.080000-04:00,22
2023-10-25T05:31:03.082000-04:00,37
2023-10-25T05:31:04.080000-04:00,32
2023-10-25T05:31:05.080000-04:00,32
2023-10-25T05:31:06.080000-04:00,30
2023-10-25T05:31:07.080000-04:00,31
2023-10-25T05:31:08.081000-04:00,42
2023-10-25T05:31:09.080000-04:00,32
2023-10-25T05:31:10.082000-04:00,37
2023-10-25T05:31:11.080000-04:00,42
2023-10-25T05:31:12.080000-04:00,33
2023-10-25T05:31:13.081000-04:00,22
2023-10-25T05:31:14.080000-04:00,30
2023-10-25T05:31:15.081000-04:00,37
2023-10-25T05:31:16.080000-04:00,34
2023-10-25T05:31:17.080000-04:00,28
2023-10-25T05:31:18.080000-04:00,59
2023-10-25T05:31:19.083000-04:00,32
2023-10-25T05:31:20.080000-04:00,33
2023-10-25T05:31:21.080000-04:00,32
2023-10-25T05:31:22.081000-04:00,24
2023-10-25T05:31:23.080000-04:00,44
2023-10-25T05:31:24.080000-04:00,39
2023-10-25T05:31:25.080000-04:00,33
2023-10-25T05:31:26.080000-04:00,29
2023-10-25T05:31:27.080000-04:00,27
2023-10-25T05:31:28.080000-04:00,33
2023-10-25T05:31:29.081000-04:00,21
2023-10-25T05:31:30.081000-04:00,23
2023-10-25T05:31:31.080000-04:00,27
2023-10-25T05:31:32.081000-04:00,28
2023-10-25T05:31:33.081000-04:00,36
2023-10-25T05:31:34.083000-04:00,38
2023-10-25T05:31:35.080000-04:00,34
2023-10-25T05:31:36.081000-04:00,25
2023-10-25T05:31:37.080000-04:00,35
2023-10-25T05:31:38.080000-04:00,31
2023-10-25T05:31:39.080000-04:00,37
2023-10-25T05:31:40.080000-04:00,40
2023-10-25T05:31:41.080000-04:00,27
2023-10-25T05:31:42.081000-04:00,28
2023-10-25T05:31:43.081000-04:00,36
2023-10-25T05:31:44.080000-04:00,30
2023-10-25T05:31:45.080000-04:00,33
2023-10-25T05:31:46.080000-04:00,27
2023-10-25T05:31:47.083000-04:00,8
2023-10-25T05:31:48.080000-04:00,8
2023-10-25T05:31:49.080000-04:00,29
2023-10-25T05:31:50.080000-04:00,43
2023-10-25T05:31:51.080000-04:00,26
2023-10-25T05:31:52.081000-04:00,18
2023-10-25T05:31:53.122000-04:00,31
2023-10-25T05:31:54.080000-04:00,25
2023-10-25T05:31:55.080000-04:00,35
2023-10-25T05:31:56.080000-04:00,23
2023-10-25T05:31:57.081000-04:00,29
2023-10-25T05:31:58.081000-04:00,31
2023-10-25T05:31:59.081000-04:00,21
2023-10-25T05:32:00.083000-04:00,29
2023-10-25T05:32:01.087000-04:00,21
2023-10-25T05:32:02.081000-04:00,22
2023-10-25T05:32:03.080000-04:00,29
2023-10-25T05:32:04.080000-04:00,17
2023-10-25T05:32:05.080000-04:00,14
2023-10-25T05:32:06.080000-04:00,19
2023-10-25T05:32:07.080000-04:00,17
2023-10-25T05:32:08.082000-04:00,24
2023-10-25T05:32:09.080000-04:00,20
2023-10-25T05:32:10.080000-04:00,31
2023-10-25T05:32:11.080000-04:00,25
2023-10-25T05:32:12.081000-04:00,26
2023-10-25T05:32:13.081000-04:00,25
2023-10-25T05:32:14.083000-04:00,23
2023-10-25T05:32:15.082000-04:00,22
2023-10-25T05:32:16.081000-04:00,30
2023-10-25T05:32:17.080000-04:00,19
2023-10-25T05:32:18.080000-04:00,11
2023-10-25T05:32:19.080000-04:00,20
2023-10-25T05:32:20.080000-04:00,18
2023-10-25T05:32:21.080000-04:00,24
2023-10-25T05:32:22.081000-04:00,17
2023-10-25T05:32:23.080000-04:00,31
2023-10-25T05:32:24.080000-04:00,11
2023-10-25T05:32:25.083000-04:00,22
2023-10-25T05:32:26.080000-04:00,13
2023-10-25T05:32:27.081000-04:00,23
2023-10-25T05:32:28.083000-04:00,17
2023-10-25T05:32:29.080000-04:00,19
2023-10-25T05:32:30.084000-04:00,18
2023-10-25T05:32:31.080000-04:00,18
2023-10-25T05:32:32.080000-04:00,9
2023-10-25T05:32:33.080000-04:00,13
2023-10-25T05:32:34.080000-04:00,29
2023-10-25T05:32:35.080000-04:00,22
2023-10-25T05:32:36.080000-04:00,15
2023-10-25T05:32:37.080000-04:00,17
2023-10-25T05:32:38.082000-04:00,18
2023-10-25T05:32:39.080000-04:00,16
2023-10-25T05:32:40.081000-04:00,16
2023-10-25T05:32:41.081000-04:00,21
2023-10-25T05:32:42.080000-04:00,18
2023-10-25T05:32:43.081000-04:00,24
2023-10-25T05:32:44.082000-04:00,18
2023-10-25T05:32:45.080000-04:00,23
2023-10-25T05:32:46.080000-04:00,20
2023-10-25T05:32:47.080000-04:00,20
2023-10-25T05:32:48.080000-04:00,15
2023-10-25T05:32:49.080000-04:00,18
2023-10-25T05:32:50.081000-04:00,18
2023-10-25T05:32:51.081000-04:00,16
2023-10-25T05:32:52.083000-04:00,27
2023-10-25T05:32:53.080000-04:00,29
2023-10-25T05:32:54.080000-04:00,25
2023-10-25T05:32:55.081000-04:00,12
2023-10-25T05:32:56.080000-04:00,22
2023-10-25T05:32:57.080000-04:00,34
2023-10-25T05:32:58.081000-04:00,25
2023-10-25T05:32:59.081000-04:00,24
2023-10-25T05:33:00.081000-04:00,35
2023-10-25T05:33:01.081000-04:00,30
2023-10-25T05:33:02.080000-04:00,28
2023-10-25T05:33:03.081000-04:00,33
2023-10-25T05:33:04.080000-04:00,29
2023-10-25T05:33:05.080000-04:00,29
2023-10-25T05:33:06.081000-04:00,28
2023-10-25T05:33:07.080000-04:00,31
2023-10-25T05:33:08.080000-04:00,21
2023-10-25T05:33:09.080000-04:00,21
2023-10-25T05:33:10.081000-04:00,26
2023-10-25T05:33:11.080000-04:00,32
2023-10-25T05:33:12.083000-04:00,32
2023-10-25T05:33:13.081000-04:00,29
2023-10-25T05:33:14.080000-04:00,29
2023-10-25T05:33:15.080000-04:00,28
2023-10-25T05:33:16.081000-04:00,26
2023-10-25T05:33:17.080000-04:00,20
2023-10-25T05:33:18.080000-04:00,30
2023-10-25T05:33:19.080000-04:00,32
2023-10-25T05:33:20.080000-04:00,39
2023-10-25T05:33:21.080000-04:00,31
2023-10-25T05:33:22.080000-04:00,32
2023-10-25T05:33:23.080000-04:00,25
2023-10-25T05:33:24.080000-04:00,29
2023-10-25T05:33:25.081000-04:00,36
2023-10-25T05:33:26.080000-04:00,43
2023-10-25T05:33:27.080000-04:00,30
2023-10-25T05:33:28.081000-04:00,23
2023-10-25T05:33:29.083000-04:00,40
2023-10-25T05:33:30.082000-04:00,28
2023-10-25T05:33:31.080000-04:00,33
2023-10-25T05:33:32.080000-04:00,33
2023-10-25T05:33:33.080000-04:00,17
2023-10-25T05:33:34.080000-04:00,30
2023-10-25T05:33:35.080000-04:00,25
2023-10-25T05:33:36.081000-04:00,25
2023-10-25T05:33:37.081000-04:00,35
2023-10-25T05:33:38.081000-04:00,33
2023-10-25T05:33:39.081000-04:00,27
2023-10-25T05:33:40.080000-04:00,28
2023-10-25T05:33:41.080000-04:00,30
2023-10-25T05:33:42.080000-04:00,23
2023-10-25T05:33:43.081000-04:00,19
2023-10-25T05:33:44.080000-04:00,28
2023-10-25T05:33:45.080000-04:00,39
2023-10-25T05:33:46.080000-04:00,36
2023-10-25T05:33:47.080000-04:00,24
2023-10-25T05:33:48.081000-04:00,33
2023-10-25T05:33:49.080000-04:00,40
2023-10-25T05:33:50.080000-04:00,37
2023-10-25T05:33:51.081000-04:00,35
2023-10-25T05:33:52.080000-04:00,31
2023-10-25T05:33:53.083000-04:00,33
2023-10-25T05:33:54.080000-04:00,34
2023-10-25T05:33:55.081000-04:00,38
2023-10-25T05:33:56.080000-04:00,21
2023-10-25T05:33:57.080000-04:00,21
2023-10-25T05:33:58.081000-04:00,38
2023-10-25T05:33:59.082000-04:00,29
2023-10-25T05:34:00.080000-04:00,39
2023-10-25T05:34:01.080000-04:00,32
2023-10-25T05:34:02.080000-04:00,27
2023-10-25T05:34:03.080000-04:00,27
2023-10-25T05:34:04.080000-04:00,30
2023-10-25T05:34:05.080000-04:00,39
2023-10-25T05:34:06.081000-04:00,29
2023-10-25T05:34:07.081000-04:00,22
2023-10-25T05:34:08.080000-04:00,39
2023-10-25T05:34:09.080000-04:00,21
2023-10-25T05:34:10.080000-04:00,24
2023-10-25T05:34:11.080000-04:00,21
2023-10-25T05:34:12.080000-04:00,34
2023-10-25T05:34:13.081000-04:00,30
2023-10-25T05:34:14.080000-04:00,32
2023-10-25T05:34:15.080000-04:00,27
2023-10-25T05:34:16.082000-04:00,29
2023-10-25T05:34:17.080000-04:00,35
2023-10-25T05:34:18.080000-04:00,40
2023-10-25T05:34:19.080000-04:00,36
2023-10-25T05:34:20.080000-04:00,29
2023-10-25T05:34:21.084000-04:00,26
2023-10-25T05:34:22.080000-04:00,36
2023-10-25T05:34:23.081000-04:00,33
2023-10-25T05:34:24.080000-04:00,35
2023-10-25T05:34:25.080000-04:00,42
2023-10-25T05:34:26.080000-04:00,49
2023-10-25T05:34:27.080000-04:00,42
2023-10-25T05:34:28.080000-04:00,27
2023-10-25T05:34:29.080000-04:00,32
2023-10-25T05:34:30.081000-04:00,28
2023-10-25T05:34:31.083000-04:00,38
2023-10-25T05:34:32.081000-04:00,31
2023-10-25T05:34:33.080000-04:00,25
2023-10-25T05:34:34.080000-04:00,34
2023-10-25T05:34:35.081000-04:00,46
2023-10-25T05:34:36.080000-04:00,29
2023-10-25T05:34:37.080000-04:00,39
2023-10-25T05:34:38.080000-04:00,28
2023-10-25T05:34:39.081000-04:00,27
2023-10-25T05:34:40.080000-04:00,38
2023-10-25T05:34:41.080000-04:00,24
2023-10-25T05:34:42.080000-04:00,40
2023-10-25T05:34:43.080000-04:00,33
2023-10-25T05:34:44.082000-04:00,27
2023-10-25T05:34:45.080000-04:00,29
2023-10-25T05:34:46.081000-04:00,35
2023-10-25T05:34:47.080000-04:00,27
2023-10-25T05:34:48.080000-04:00,34
2023-10-25T05:34:49.080000-04:00,39
2023-10-25T05:34:50.081000-04:00,39
2023-10-25T05:34:51.080000-04:00,27
2023-10-25T05:34:52.080000-04:00,31
2023-10-25T05:34:53.081000-04:00,34
2023-10-25T05:34:54.080000-04:00,35
2023-10-25T05:34:55.080000-04:00,39
2023-10-25T05:34:56.080000-04:00,37
2023-10-25T05:34:57.080000-04:00,37
2023-10-25T05:34:58.080000-04:00,39
2023-10-25T05:34:59.080000-04:00,39
2023-10-25T05:35:00.081000-04:00,24
2023-10-25T05:35:01.080000-04:00,37
2023-10-25T05:35:02.081000-04:00,37
2023-10-25T05:35:03.080000-04:00,28
2023-10-25T05:35:04.080000-04:00,31
2023-10-25T05:35:05.080000-04:00,35
2023-10-25T05:35:06.080000-04:00,28
2023-10-25T05:35:07.081000-04:00,35
2023-10-25T05:35:08.081000-04:00,27
2023-10-25T05:35:09.080000-04:00,34
2023-10-25T05:35:10.081000-04:00,35
2023-10-25T05:35:11.080000-04:00,25
2023-10-25T05:35:12.081000-04:00,33
2023-10-25T05:35:13.080000-04:00,28
2023-10-25T05:35:14.081000-04:00,24
2023-10-25T05:35:15.080000-04:00,23
2023-10-25T05:35:16.080000-04:00,33
2023-10-25T05:35:17.080000-04:00,29
2023-10-25T05:35:18.081000-04:00,41
2023-10-25T05:35:19.080000-04:00,34
2023-10-25T05:35:20.080000-04:00,24
2023-10-25T05:35:21.083000-04:00,22
2023-10-25T05:35:22.080000-04:00,23
2023-10-25T05:35:23.080000-04:00,28
2023-10-25T05:35:24.080000-04:00,29
2023-10-25T05:35:25.080000-04:00,18
2023-10-25T05:35:26.080000-04:00,36
2023-10-25T05:35:27.082000-04:00,40
2023-10-25T05:35:28.081000-04:00,34
2023-10-25T05:35:29.080000-04:00,28
2023-10-25T05:35:30.080000-04:00,23
2023-10-25T05:35:31.080000-04:00,45
2023-10-25T05:35:32.080000-04:00,33
2023-10-25T05:35:33.080000-04:00,32
2023-10-25T05:35:34.080000-04:00,30
2023-10-25T05:35:35.080000-04:00,27
2023-10-25T05:35:36.080000-04:00,19
2023-10-25T05:35:37.080000-04:00,32
2023-10-25T05:35:38.081000-04:00,32
2023-10-25T05:35:39.080000-04:00,23
2023-10-25T05:35:40.080000-04:00,34
2023-10-25T05:35:41.081000-04:00,27
2023-10-25T05:35:42.081000-04:00,9
2023-10-25T05:35:43.081000-04:00,41
2023-10-25T05:35:44.080000-04:00,30
2023-10-25T05:35:45.080000-04:00,36
2023-10-25T05:35:46.080000-04:00,34
2023-10-25T05:35:47.080000-04:00,26
2023-10-25T05:35:48.085000-04:00,35
2023-10-25T05:35:49.080000-04:00,27
2023-10-25T05:35:50.080000-04:00,29
2023-10-25T05:35:51.080000-04:00,39
2023-10-25T05:35:52.081000-04:00,34
2023-10-25T05:35:53.082000-04:00,35
2023-10-25T05:35:54.080000-04:00,27
2023-10-25T05:35:55.080000-04:00,36
2023-10-25T05:35:56.081000-04:00,24
2023-10-25T05:35:57.081000-04:00,32
2023-10-25T05:35:58.083000-04:00,25
2023-10-25T05:35:59.082000-04:00,25
2023-10-25T05:36:00.080000-04:00,40
2023-10-25T05:36:01.081000-04:00,34
2023-10-25T05:36:02.080000-04:00,28
2023-10-25T05:36:03.080000-04:00,24
2023-10-25T05:36:04.080000-04:00,29
2023-10-25T05:36:05.080000-04:00,23
2023-10-25T05:36:06.080000-04:00,21
2023-10-25T05:36:07.080000-04:00,50
2023-10-25T05:36:08.083000-04:00,26
2023-10-25T05:36:09.080000-04:00,30
2023-10-25T05:36:10.080000-04:00,30
2023-10-25T05:36:11.080000-04:00,28
2023-10-25T05:36:12.082000-04:00,25
2023-10-25T05:36:13.081000-04:00,19
2023-10-25T05:36:14.080000-04:00,24
2023-10-25T05:36:15.081000-04:00,46
2023-10-25T05:36:16.080000-04:00,31
2023-10-25T05:36:17.080000-04:00,31
2023-10-25T05:36:18.080000-04:00,27
2023-10-25T05:36:19.080000-04:00,24
2023-10-25T05:36:20.080000-04:00,24
2023-10-25T05:36:21.084000-04:00,28
2023-10-25T05:36:22.080000-04:00,34
2023-10-25T05:36:23.083000-04:00,23
2023-10-25T05:36:24.080000-04:00,20
2023-10-25T05:36:25.080000-04:00,32
2023-10-25T05:36:26.081000-04:00,31
2023-10-25T05:36:27.080000-04:00,25
2023-10-25T05:36:28.081000-04:00,25
2023-10-25T05:36:29.081000-04:00,31
2023-10-25T05:36:30.080000-04:00,31
2023-10-25T05:36:31.082000-04:00,40
2023-10-25T05:36:32.080000-04:00,34
2023-10-25T05:36:33.080000-04:00,21
2023-10-25T05:36:34.080000-04:00,22
2023-10-25T05:36:35.080000-04:00,29
2023-10-25T05:36:36.083000-04:00,12
2023-10-25T05:36:37.080000-04:00,29
2023-10-25T05:36:38.080000-04:00,26
2023-10-25T05:36:39.080000-04:00,30
2023-10-25T05:36:40.081000-04:00,31
2023-10-25T05:36:41.082000-04:00,27
2023-10-25T05:36:42.080000-04:00,37
2023-10-25T05:36:43.081000-04:00,34
2023-10-25T05:36:44.080000-04:00,27
